filename,image_path,shape,dtype,min_val,max_val,mean_val,std_val,has_nan,has_inf,matched,cyclone_id,cyclone_name,year,timestamp_utc,latitude,longitude,intensity_knots,cyclone_category,data_source,quality_flag
hursat_genesis_2000331N09091_MISSING_2.npy,data\processed\satellite\hursat_genesis_2000331N09091_MISSING_2.npy,"(128, 128)",float32,0.03638458251953125,0.8246922492980957,0.36221832036972046,0.1572461873292923,False,False,True,2000331N09092,NIO_2000331N09,2000,2000-11-26 09:00:00 UTC,9.3,90.9,33.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2000331N09091_MISSING_3.npy,data\processed\satellite\hursat_genesis_2000331N09091_MISSING_3.npy,"(128, 128)",float32,0.05092303827404976,0.808461606502533,0.31173986196517944,0.14637748897075653,False,False,False,2000331N09091,MISSING,2000,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2000358N08086_MISSING_0.npy,data\processed\satellite\hursat_genesis_2000358N08086_MISSING_0.npy,"(128, 128)",float32,0.09261533617973328,0.887923002243042,0.4887983798980713,0.23973916471004486,False,False,True,2000358N08086,NIO_2000358N08,2000,2000-12-23 06:00:00 UTC,7.8,85.8,30.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2000358N08086_MISSING_1.npy,data\processed\satellite\hursat_genesis_2000358N08086_MISSING_1.npy,"(128, 128)",float32,0.10707690566778183,0.8473846316337585,0.42559629678726196,0.2242988646030426,False,False,False,2000358N08086,MISSING,2000,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2000358N08086_MISSING_2.npy,data\processed\satellite\hursat_genesis_2000358N08086_MISSING_2.npy,"(128, 128)",float32,0.07784611731767654,0.8843846321105957,0.46278607845306396,0.2044200450181961,False,False,True,2000358N08086,NIO_2000358N08,2000,2000-12-23 09:00:00 UTC,7.8,85.4,30.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2000358N08086_MISSING_3.npy,data\processed\satellite\hursat_genesis_2000358N08086_MISSING_3.npy,"(128, 128)",float32,0.09200005233287811,0.8489229679107666,0.3976910412311554,0.1883828192949295,False,False,False,2000358N08086,MISSING,2000,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001141N14068_MISSING_0.npy,data\processed\satellite\hursat_genesis_2001141N14068_MISSING_0.npy,"(128, 128)",float32,0.10784618556499481,0.9174614548683167,0.5819322466850281,0.24858395755290985,False,False,True,2001141N14068,NIO_2001141N14,2001,2001-05-21 06:00:00 UTC,13.7,68.1,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001141N14068_MISSING_1.npy,data\processed\satellite\hursat_genesis_2001141N14068_MISSING_1.npy,"(128, 128)",float32,0.09692312031984329,0.8511537909507751,0.46505266427993774,0.24786029756069183,False,False,False,2001141N14068,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001141N14068_MISSING_2.npy,data\processed\satellite\hursat_genesis_2001141N14068_MISSING_2.npy,"(128, 128)",float32,0.10784618556499481,0.9341538548469543,0.5585113167762756,0.242309108376503,False,False,True,2001141N14068,NIO_2001141N14,2001,2001-05-21 09:00:00 UTC,13.7,68.5,28.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001141N14068_MISSING_3.npy,data\processed\satellite\hursat_genesis_2001141N14068_MISSING_3.npy,"(128, 128)",float32,0.09692312031984329,0.8468461036682129,0.4341137111186981,0.24090635776519775,False,False,False,2001141N14068,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001163N20087_MISSING_0.npy,data\processed\satellite\hursat_genesis_2001163N20087_MISSING_0.npy,"(128, 128)",float32,0.06492309272289276,0.8919999599456787,0.4507867395877838,0.25588855147361755,False,False,True,2001163N20087,NIO_2001163N20,2001,2001-06-12 06:00:00 UTC,19.6,86.8,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001163N20087_MISSING_1.npy,data\processed\satellite\hursat_genesis_2001163N20087_MISSING_1.npy,"(128, 128)",float32,0.04530768841505051,0.8501537442207336,0.4242953956127167,0.26242297887802124,False,False,False,2001163N20087,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001163N20087_MISSING_2.npy,data\processed\satellite\hursat_genesis_2001163N20087_MISSING_2.npy,"(128, 128)",float32,0.031384628266096115,0.9160768985748291,0.47051289677619934,0.24024862051010132,False,False,True,2001163N20087,NIO_2001163N20,2001,2001-06-12 09:00:00 UTC,19.8,86.7,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001163N20087_MISSING_3.npy,data\processed\satellite\hursat_genesis_2001163N20087_MISSING_3.npy,"(128, 128)",float32,0.006461510434746742,0.8543076515197754,0.43127766251564026,0.25030797719955444,False,False,False,2001163N20087,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001267N17070_MISSING_0.npy,data\processed\satellite\hursat_genesis_2001267N17070_MISSING_0.npy,"(128, 128)",float32,0.0643845796585083,0.9150000810623169,0.615836501121521,0.22289705276489258,False,False,True,2001267N17070,NIO_2001267N17,2001,2001-09-24 00:00:00 UTC,16.6,69.8,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001267N17070_MISSING_1.npy,data\processed\satellite\hursat_genesis_2001267N17070_MISSING_1.npy,"(128, 128)",float32,0.10184619575738907,0.9030001163482666,0.6198205947875977,0.23001348972320557,False,False,True,2001267N17070,NIO_2001267N17,2001,2001-09-24 03:00:00 UTC,16.6,69.7,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001267N17070_MISSING_2.npy,data\processed\satellite\hursat_genesis_2001267N17070_MISSING_2.npy,"(128, 128)",float32,0.11792308837175369,0.9270768165588379,0.6650618314743042,0.2144915908575058,False,False,True,2001267N17070,NIO_2001267N17,2001,2001-09-24 06:00:00 UTC,16.7,69.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001267N17070_MISSING_3.npy,data\processed\satellite\hursat_genesis_2001267N17070_MISSING_3.npy,"(128, 128)",float32,0.10646151006221771,0.8476924300193787,0.5044482946395874,0.20867079496383667,False,False,False,2001267N17070,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001281N18071_MISSING_0.npy,data\processed\satellite\hursat_genesis_2001281N18071_MISSING_0.npy,"(128, 128)",float32,0.0946154072880745,0.9524616003036499,0.6030882596969604,0.2164899706840515,False,False,True,2001281N18071,NIO_2001281N18,2001,2001-10-08 06:00:00 UTC,17.7,70.8,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001281N18071_MISSING_1.npy,data\processed\satellite\hursat_genesis_2001281N18071_MISSING_1.npy,"(128, 128)",float32,0.1040000319480896,0.7885385155677795,0.404021680355072,0.1857532411813736,False,False,False,2001281N18071,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001281N18071_MISSING_2.npy,data\processed\satellite\hursat_genesis_2001281N18071_MISSING_2.npy,"(128, 128)",float32,0.0946154072880745,0.9405384063720703,0.5913424491882324,0.19232767820358276,False,False,True,2001281N18071,NIO_2001281N18,2001,2001-10-08 09:00:00 UTC,17.8,70.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001281N18071_MISSING_3.npy,data\processed\satellite\hursat_genesis_2001281N18071_MISSING_3.npy,"(128, 128)",float32,0.0946154072880745,0.9156923890113831,0.5845556855201721,0.18602372705936432,False,False,True,2001281N18071,NIO_2001281N18,2001,2001-10-08 12:00:00 UTC,17.9,70.2,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001288N14084_MISSING_0.npy,data\processed\satellite\hursat_genesis_2001288N14084_MISSING_0.npy,"(128, 128)",float32,0.07669232040643692,0.8701537847518921,0.5314584970474243,0.23782148957252502,False,False,True,2001288N13084,NIO_2001288N13,2001,2001-10-14 12:00:00 UTC,13.5,84.0,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001288N14084_MISSING_1.npy,data\processed\satellite\hursat_genesis_2001288N14084_MISSING_1.npy,"(128, 128)",float32,0.06023078411817551,0.8316922783851624,0.4657689929008484,0.24213537573814392,False,False,False,2001288N14084,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001288N14084_MISSING_2.npy,data\processed\satellite\hursat_genesis_2001288N14084_MISSING_2.npy,"(128, 128)",float32,0.05569234862923622,0.8701537847518921,0.51723313331604,0.2302454262971878,False,False,True,2001288N13084,NIO_2001288N13,2001,2001-10-14 15:00:00 UTC,13.5,83.4,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001288N14084_MISSING_3.npy,data\processed\satellite\hursat_genesis_2001288N14084_MISSING_3.npy,"(128, 128)",float32,0.0382307767868042,0.8317692875862122,0.4694980978965759,0.2388765811920166,False,False,False,2001288N14084,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001313N12084_MISSING_0.npy,data\processed\satellite\hursat_genesis_2001313N12084_MISSING_0.npy,"(128, 128)",float32,0.07407695800065994,0.8784616589546204,0.5923584699630737,0.20744146406650543,False,False,True,2001313N12084,NIO_2001313N12,2001,2001-11-09 00:00:00 UTC,12.0,83.6,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001313N12084_MISSING_1.npy,data\processed\satellite\hursat_genesis_2001313N12084_MISSING_1.npy,"(128, 128)",float32,0.07576927542686462,0.8510770201683044,0.5191645622253418,0.2049117535352707,False,False,False,2001313N12084,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001313N12084_MISSING_2.npy,data\processed\satellite\hursat_genesis_2001313N12084_MISSING_2.npy,"(128, 128)",float32,0.09715388715267181,0.8929229974746704,0.5998708009719849,0.23769189417362213,False,False,True,2001313N12084,NIO_2001313N12,2001,2001-11-09 03:00:00 UTC,12.5,83.3,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001313N12084_MISSING_3.npy,data\processed\satellite\hursat_genesis_2001313N12084_MISSING_3.npy,"(128, 128)",float32,0.09176917374134064,0.8712308406829834,0.5364211797714233,0.22993388772010803,False,False,False,2001313N12084,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001315N17084_MISSING_0.npy,data\processed\satellite\hursat_genesis_2001315N17084_MISSING_0.npy,"(128, 128)",float32,0.07569228112697601,0.9036921858787537,0.540566086769104,0.22501252591609955,False,False,True,2001313N12084,NIO_2001313N12,2001,2001-11-11 06:00:00 UTC,15.4,83.4,30.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001315N17084_MISSING_1.npy,data\processed\satellite\hursat_genesis_2001315N17084_MISSING_1.npy,"(128, 128)",float32,0.05823082476854324,0.9004614949226379,0.455339252948761,0.22214697301387787,False,False,False,2001315N17084,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2001315N17084_MISSING_2.npy,data\processed\satellite\hursat_genesis_2001315N17084_MISSING_2.npy,"(128, 128)",float32,0.04215381294488907,0.9119229912757874,0.5369209051132202,0.23899561166763306,False,False,True,2001313N12084,NIO_2001313N12,2001,2001-11-11 09:00:00 UTC,15.5,83.8,30.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2001315N17084_MISSING_3.npy,data\processed\satellite\hursat_genesis_2001315N17084_MISSING_3.npy,"(128, 128)",float32,0.05784618854522705,0.8616154789924622,0.45980745553970337,0.2373829185962677,False,False,False,2001315N17084,MISSING,2001,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002126N09068_MISSING_0.npy,data\processed\satellite\hursat_genesis_2002126N09068_MISSING_0.npy,"(128, 128)",float32,0.02369232103228569,0.88384610414505,0.4279031753540039,0.23042187094688416,False,False,True,2002126N09068,NIO_2002126N09,2002,2002-05-05 18:00:00 UTC,8.6,67.7,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002126N09068_MISSING_1.npy,data\processed\satellite\hursat_genesis_2002126N09068_MISSING_1.npy,"(128, 128)",float32,0.023923082277178764,0.7293846607208252,0.2313978523015976,0.14568732678890228,False,False,False,2002126N09068,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002126N09068_MISSING_2.npy,data\processed\satellite\hursat_genesis_2002126N09068_MISSING_2.npy,"(128, 128)",float32,0.02723083458840847,0.8783076405525208,0.3943890929222107,0.22147053480148315,False,False,True,2002126N09068,NIO_2002126N09,2002,2002-05-05 21:00:00 UTC,8.6,67.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002126N09068_MISSING_3.npy,data\processed\satellite\hursat_genesis_2002126N09068_MISSING_3.npy,"(128, 128)",float32,0.023923082277178764,0.6940000057220459,0.21274836361408234,0.13459956645965576,False,False,False,2002126N09068,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002129N08096_MISSING_0.npy,data\processed\satellite\hursat_genesis_2002129N08096_MISSING_0.npy,"(128, 128)",float32,0.027307715266942978,0.8456923365592957,0.3347019553184509,0.16260479390621185,False,False,True,2002129N08096,NIO_2002129N08,2002,2002-05-09 06:00:00 UTC,8.4,95.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002129N08096_MISSING_1.npy,data\processed\satellite\hursat_genesis_2002129N08096_MISSING_1.npy,"(128, 128)",float32,0.03392310440540314,0.8177692294120789,0.32902640104293823,0.16426703333854675,False,False,False,2002129N08096,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002129N08096_MISSING_2.npy,data\processed\satellite\hursat_genesis_2002129N08096_MISSING_2.npy,"(128, 128)",float32,0.04376924782991409,0.8412306308746338,0.3431326746940613,0.13046795129776,False,False,True,2002129N08096,NIO_2002129N08,2002,2002-05-09 09:00:00 UTC,8.7,95.3,28.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002129N08096_MISSING_3.npy,data\processed\satellite\hursat_genesis_2002129N08096_MISSING_3.npy,"(128, 128)",float32,0.03076923079788685,0.8156923651695251,0.3270447850227356,0.13077646493911743,False,False,False,2002129N08096,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002296N14082_MISSING_0.npy,data\processed\satellite\hursat_genesis_2002296N14082_MISSING_0.npy,"(128, 128)",float32,0.08915381878614426,0.9063077569007874,0.5752391815185547,0.20972499251365662,False,False,True,2002295N14082,NIO_2002295N14,2002,2002-10-22 12:00:00 UTC,13.5,81.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002296N14082_MISSING_1.npy,data\processed\satellite\hursat_genesis_2002296N14082_MISSING_1.npy,"(128, 128)",float32,0.08061534911394119,0.8352308869361877,0.47393882274627686,0.21140164136886597,False,False,False,2002296N14082,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002296N14082_MISSING_2.npy,data\processed\satellite\hursat_genesis_2002296N14082_MISSING_2.npy,"(128, 128)",float32,0.05884610861539841,0.8703078031539917,0.6104212999343872,0.19947932660579681,False,False,True,2002295N14082,NIO_2002295N14,2002,2002-10-22 15:00:00 UTC,13.7,81.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002296N14082_MISSING_3.npy,data\processed\satellite\hursat_genesis_2002296N14082_MISSING_3.npy,"(128, 128)",float32,0.06723081320524216,0.8281538486480713,0.5194714069366455,0.1988837718963623,False,False,False,2002296N14082,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002314N12083_MISSING_0.npy,data\processed\satellite\hursat_genesis_2002314N12083_MISSING_0.npy,"(128, 128)",float32,0.0638461783528328,0.8491539359092712,0.46524909138679504,0.21040529012680054,False,False,True,2002314N12083,NIO_2002314N12,2002,2002-11-09 18:00:00 UTC,11.7,82.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002314N12083_MISSING_1.npy,data\processed\satellite\hursat_genesis_2002314N12083_MISSING_1.npy,"(128, 128)",float32,0.07107696682214737,0.8101539015769958,0.36162835359573364,0.18362849950790405,False,False,False,2002314N12083,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002314N12083_MISSING_2.npy,data\processed\satellite\hursat_genesis_2002314N12083_MISSING_2.npy,"(128, 128)",float32,0.047538403421640396,0.8565385341644287,0.45268112421035767,0.2253512591123581,False,False,True,2002314N12083,NIO_2002314N12,2002,2002-11-09 21:00:00 UTC,11.8,82.5,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002314N12083_MISSING_3.npy,data\processed\satellite\hursat_genesis_2002314N12083_MISSING_3.npy,"(128, 128)",float32,0.05330763757228851,0.8174614310264587,0.34880122542381287,0.19052337110042572,False,False,False,2002314N12083,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002327N10089_MISSING_0.npy,data\processed\satellite\hursat_genesis_2002327N10089_MISSING_0.npy,"(128, 128)",float32,0.0638461783528328,0.8535383939743042,0.5180341601371765,0.2099442481994629,False,False,True,2002327N10089,NIO_2002327N10,2002,2002-11-22 18:00:00 UTC,9.5,88.8,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002327N10089_MISSING_1.npy,data\processed\satellite\hursat_genesis_2002327N10089_MISSING_1.npy,"(128, 128)",float32,0.06461533904075623,0.836692214012146,0.4782627820968628,0.20702263712882996,False,False,False,2002327N10089,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002327N10089_MISSING_2.npy,data\processed\satellite\hursat_genesis_2002327N10089_MISSING_2.npy,"(128, 128)",float32,0.047538403421640396,0.8573077917098999,0.5012991428375244,0.22252807021141052,False,False,True,2002327N10089,NIO_2002327N10,2002,2002-11-22 21:00:00 UTC,9.8,88.7,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002327N10089_MISSING_3.npy,data\processed\satellite\hursat_genesis_2002327N10089_MISSING_3.npy,"(128, 128)",float32,0.06099994480609894,0.8333078026771545,0.4700213670730591,0.21690672636032104,False,False,False,2002327N10089,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002355N03078_MISSING_0.npy,data\processed\satellite\hursat_genesis_2002355N03078_MISSING_0.npy,"(128, 128)",float32,0.07938466966152191,0.8456153273582458,0.46957308053970337,0.17974933981895447,False,False,True,2002355N04077,NIO_2002355N04,2002,2002-12-21 06:00:00 UTC,1.9,78.7,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002355N03078_MISSING_1.npy,data\processed\satellite\hursat_genesis_2002355N03078_MISSING_1.npy,"(128, 128)",float32,0.08500002324581146,0.7816152572631836,0.35442090034484863,0.15771174430847168,False,False,False,2002355N03078,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
hursat_genesis_2002355N03078_MISSING_2.npy,data\processed\satellite\hursat_genesis_2002355N03078_MISSING_2.npy,"(128, 128)",float32,0.04515380784869194,0.8530768752098083,0.47292816638946533,0.18417708575725555,False,False,True,2002355N04077,NIO_2002355N04,2002,2002-12-21 09:00:00 UTC,2.0,78.8,25.0,Depression / Low,HURSAT-B1 v06,VALID
hursat_genesis_2002355N03078_MISSING_3.npy,data\processed\satellite\hursat_genesis_2002355N03078_MISSING_3.npy,"(128, 128)",float32,0.035307664424180984,0.8081538081169128,0.36040985584259033,0.16661745309829712,False,False,False,2002355N03078,MISSING,2002,UNINDEXED,,,,UNINDEXED,HURSAT-B1 v06,VALID_IMAGE_UNLABELED
